,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
CEBPG,4.9025560053446275,4.649040565634448,3.1213470168784423,4.529820946528695,4.646162657157894,4.5453506448223,4.436961337833602,3.608809242675524,3.8639384504239715,3.841469999465799,5.152994605492435,4.808899839257769,3.773996325111173,4.327687364176048,3.5323169593327655,4.1001366712854495,3.7021034066293876,3.4918530963296748,3.9326281570221266,3.76659516172927,4.6661884898727815,4.505890929729957,4.7114949066500875,4.185866545311334,4.248686626873828,4.5576551547254205,4.858229714211179,4.494415610397496,4.799087306074004,4.559491813205038,4.643278996311979,3.2495970360589963,2.9985565831303314,3.2955761031038326,3.619413010597937,4.252476214135217,4.935223994060032,4.330558400030802,4.924099885640741,4.277984747299765,3.2360333320058343,3.1991226420136005,4.2720231890610485,4.388878338811989,5.413289427135973,5.128458384146928,4.935931139752267,3.991861930556323,4.151371776253954,4.63575439127776,4.605257262939004,4.75702324650746,4.71918344048179,2.2933704842047526,4.232888879735201
CLOCK,3.1043366598147357,3.003961966152422,2.7411433549553164,3.334139178838237,3.33199177823206,3.4892860226258766,3.274559861969331,1.8722377736424585,2.2415351417957172,1.9953036053352438,4.001802242633985,3.7441610955704103,2.3920425975486905,2.7638364588909514,1.8459917706645732,2.1554254317471973,2.017565643014371,1.6816741417928334,2.2933704842047526,1.8306609743997633,2.9791107550157854,2.6443177783375775,3.547819956577703,3.7015490569430707,3.5686401954192233,3.1568819639667134,2.611172380044005,3.1620488683488945,3.502075956045791,3.2544428725985823,3.5147534984397533,2.292487291620764,1.834711215804725,1.680774425492461,2.1551015581257027,1.4135940824091753,3.2297417199841094,2.7997090234035515,2.891808001035439,3.4276061727818994,3.344828496997441,1.5459683691052926,3.430285272977781,3.101986172785737,2.6922039916158518,2.6935427127520186,2.828834649468056,2.4438718283977634,2.734221866220779,3.8669079781431663,3.4995270242150958,3.7548875021634687,3.6718594682474768,-0.5290727425248735,2.7696893619775724
CREB1,3.868884273028774,3.550900664647523,2.560470409166513,3.853995647176393,3.7489978500981485,3.9708536543404835,3.689299160535892,2.0053999877425897,2.141759747313899,2.0666058842044364,3.8083850506560935,3.414135532984451,2.1750454861109136,2.511721032707621,2.0751903141552193,2.289834465177509,2.092207438097089,1.814755482809874,2.832079852671662,2.1193561770396756,3.7387678368001915,4.36737106564853,3.926473911256073,4.184280294419382,4.117279460053921,3.4620523187964327,3.102658131363739,3.318606074503733,3.198651301402529,3.2854022188622483,3.811471030529836,2.2116352533271493,1.78114985171021,1.9065058256260035,2.7680784350164553,1.5185351389821802,3.7692427951405385,3.363171077119244,1.6470842126289538,3.9763636357327616,3.8845979209900645,1.8495990111514515,3.087123343651199,3.493134922305505,3.5008020530571575,3.486714373030702,3.4329594072761065,3.6357543912777603,2.6622054996536164,4.135042286233651,3.752748591407134,3.993674361750585,3.7912931485922057,2.4892860226258766,3.097029505788665
CREM,3.3362833878644325,4.322649262131017,4.681168120416691,3.757556688939453,3.6205864104518777,3.7495342676692616,3.2323537677390286,3.0357998374232618,3.1984941536390834,3.270827915553664,2.831674601253017,2.5459683691052923,2.849999259466098,3.246256056576463,2.926948247949772,3.2960168225332223,3.279768421593595,2.995122669103629,3.3812833725037836,2.962734090595803,3.3305584000308026,4.018812185742817,2.4610046099334744,3.7300964655954685,3.8469946869655733,3.2904244038652997,2.687284691917842,3.1980226076172715,1.8918080010354388,3.02094661351356,3.9653225483672547,2.718306821867008,2.6304054714823235,2.8619553641448694,3.4362951198393623,2.280065486361635,3.722466024471091,2.19503256501146,2.4222330006830477,3.643856189774725,4.255123014847789,1.3578334786294906,4.568640195419223,3.669026765509631,1.938473998138431,1.993855479702099,2.415758666522498,3.2622828064206555,2.3039268364806946,6.572889668420581,3.4329594072761065,3.792855352362489,3.0657446251251366,1.8024000401148392,3.1908275428833037
CTCF,5.049195105622275,4.769771739249448,4.416839741912829,5.151574729766406,5.099295204337775,5.503666754576019,5.357200084860054,3.7317263227157818,3.805292455600712,3.903520373723376,5.684818737553223,5.336283387864432,4.144862142915734,4.3008558712687615,3.883620816285671,3.8454900509443752,3.9025560053446275,3.673556423990145,4.4269356196483365,3.7322691995014496,5.063934305754099,5.72805655144938,5.145473670317708,5.589763486984977,5.584812212160065,5.102238193930738,4.785288980704021,4.891905188211931,4.882153917287012,4.837438714856374,5.3739961421312366,3.753818443173543,3.3056787432422876,3.7570232465074596,4.501439145158873,3.442280035252584,4.9818526532897405,4.8003822483033805,4.439623137557117,5.459431618637297,5.3795516533654935,3.5867647433551415,4.6293566200796095,4.956056652412403,5.258141995893771,5.334139178838237,4.9532652390148435,5.1799090900149345,4.403949364232865,4.5861642459309095,5.09887428674445,5.621465834460144,5.343052434922969,3.8399595874895316,4.691047635728641
CTCFL,-6.380821783940931,-5.717856771218502,,-8.380821783940931,-7.643856189774724,,-6.965784284662087,-7.965784284662087,-8.380821783940931,-7.965784284662087,-6.380821783940931,-6.058893689053568,-8.380821783940931,-8.965784284662087,-7.965784284662087,-5.643856189774724,-6.643856189774724,-8.380821783940931,-7.643856189774724,-7.643856189774724,-6.795859283219775,-5.210896782498619,-7.965784284662087,-6.795859283219775,-8.965784284662087,-7.158429362604483,-6.795859283219775,-7.643856189774724,-7.380821783940931,-7.380821783940931,,,,-6.50635266602479,-7.158429362604483,-5.573466861883326,-6.965784284662087,,-8.380821783940931,-6.50635266602479,-6.265344566520995,-7.965784284662087,-2.86775220170156,-6.50635266602479,,,-5.717856771218502,-4.351074440546879,-6.965784284662087,2.910924496893008,-5.380821783940931,-7.380821783940931,-7.965784284662087,-7.643856189774724,-6.791203744429302
CUX1,3.5323169593327655,3.84799690655495,2.9669841078788317,4.9361667779791505,4.77082904603249,4.424250286084049,4.371558862611963,2.829037688669135,3.0804871219370367,3.036327491817765,5.302319050948834,5.199672344836364,3.327687364176047,3.278728212938939,2.5061449029796035,2.9792937104457295,3.175524601089875,2.7884769118519146,3.8579809951275723,2.888889337201851,3.2670862903408766,2.1731274334806563,3.5539748082374722,4.634593268445757,4.845991770664573,4.689858236319245,3.8268026842858265,4.489928219405183,3.4982508675278257,4.344118334521428,4.5963388642052,3.752748591407134,3.3540289380543866,3.5058909297299574,3.352334805313408,2.1482833625031774,4.424250286084049,3.2785795504584234,3.6005076453457856,4.692092375427572,4.655065551195028,2.567545447643747,4.072963271555224,4.05484847699562,3.4175150028850863,3.495695162624069,3.3175935046234715,3.016139702655253,3.3757345385831563,2.6953257440815745,4.461397589926158,5.581200581924957,3.9078520718459635,3.1646253977371637,3.7206104071579484
DUX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.954557029238833,,,,,-2.954557029238833
E2F1,1.6699338356689606,1.0433445048771692,2.9651378124631815,0.9781956296816515,0.9328171027418506,0.983312871067121,2.2687338010779023,2.6187085123137877,2.5005471374206802,2.6380738371807184,1.2803624899737778,1.3230817895037326,3.0520680472438744,3.2503552717630475,2.7448069338446692,1.962734090595803,2.700883556028269,2.8233417617631433,3.112032836233817,2.702214251010441,1.4756037446846,5.509220776331963,3.192825403552391,1.5489297694764,1.574343753920013,1.8180324746580945,2.2390924829419063,2.2415351417957172,3.068498846299809,2.2116352533271493,1.735955354012264,-0.19099722506091363,-0.4659383975788817,-0.5311560570253625,-0.131313234677865,-0.6873348264416056,2.6728778811975675,1.3589588258323293,0.31961793420016127,2.254291686322218,2.8763695999727847,-0.7131188522118385,0.20414071678022522,2.045442970761167,2.939790754900577,2.9061209529971,2.668346088431239,2.913798964950696,2.037733627446515,4.702103406629387,0.901494455047575,1.3033423944873308,2.2212584296778077,2.066261442268721,1.9229342705992751
E2F4,6.174526265266431,6.2925977202664525,5.92955431573285,6.2671612180222604,6.296182057615491,6.148730779173189,6.436628267292844,4.264911693074464,4.565292520581023,4.624978179569036,6.254178286216762,6.415657274159,5.219942913954125,5.006298023900369,4.500802053057158,4.638942668908808,4.7745235295902315,4.466627120041501,4.745237332129749,4.334139178838237,6.241458871274651,6.918863237274595,6.554281862626391,6.627315001365048,6.710117632043446,6.31124879044183,6.197806430837663,6.224773478437933,6.223229456842112,6.2259304111710545,6.584812212160065,5.035623909730721,4.635464198167884,5.318316841334983,5.937815168803419,4.667040559022988,6.556965804529512,5.7797850053011315,5.342696959981934,6.379378367071262,6.421812377617912,4.732811872082943,6.631395353695602,6.447744482112549,5.94403849975484,5.940166750482817,6.358079723348917,6.764208130139947,5.900625332536066,6.510803720358323,6.613531652917927,6.802193216941825,6.33922648141743,5.76633013095037,5.833385246669743
E2F6,3.1507221330859845,3.33199177823206,3.016674595465269,2.6672109124808707,2.9669841078788317,2.765534746362977,3.2375637183176758,1.9301696081500812,2.0884808549636764,2.19377174339668,3.212880566344385,3.1458404623751646,2.3870867700159093,2.528821331009134,2.1046721312825625,2.634128557525041,2.210077098903209,2.102658131363739,2.84799690655495,2.4051755086352986,3.243212073928284,3.184121573362961,3.2217224430961915,3.389566811762726,3.70984201927331,3.2654368960490983,2.6257380619086477,3.439623137557117,2.4802651220544627,3.4369613378336026,3.8278190246173196,2.6116445433736617,2.3598022605484825,1.8439838440483265,2.6834718928552275,1.8726317911352501,3.107520493591593,2.734221866220779,3.759155833800272,3.299098094577489,3.64961545906341,1.6327335259505353,3.6507645591169022,3.2618316587521368,2.8393549796546487,2.7735744227713073,2.686612576815591,2.9695649583719113,2.674234647793698,3.463360885816658,3.346247774082775,3.990954860396993,3.1578521691417376,-0.16974467583231706,2.8324303441821153
E2F7,-3.473931188332412,-3.7563309190331373,-3.4900508536956893,-2.727379545337008,-2.7563309190331373,-4.011587974275212,-2.15200309344505,-3.965784284662087,-4.265344566520995,-3.9213901653036336,-4.643856189774724,-4.539519529959989,-3.795859283219775,-3.857259827883918,-3.965784284662087,-4.210896782498619,-4.351074440546879,-5.210896782498619,-5.058893689053568,-5.643856189774724,-3.22431729826094,4.329482431025636,2.1239972036919106,-3.590744853315162,-2.805912947883698,-4.539519529959989,-1.4579896444633909,-4.351074440546879,1.1210154009613658,-4.265344566520995,-2.2584251525812045,-2.954557029238833,-4.184424571137427,-4.411195432984449,-3.1975999598851605,-4.878321443411748,-1.1746213961070686,-2.5063526660247897,-5.965784284662087,-3.158429362604483,-3.1975999598851605,-3.380821783940931,-0.8730271437422344,-1.8996950942043145,-0.7809089417538033,-0.7178567712185016,-0.7612131404128835,-1.1584293626044828,-2.8262329322632938,2.243973671919306,-3.1713684183119812,-4.011587974275212,-0.2009126939259964,-3.857259827883918,-2.884094267146742
E2F8,-2.816037165157405,-2.8468432119385794,-2.63486740654747,-3.5063526660247897,-2.7083964419694353,-4.965784284662087,-0.6597225952337457,-6.265344566520995,-6.50635266602479,-5.965784284662087,-5.321928094887363,-5.265344566520995,-6.158429362604483,-6.380821783940931,-6.158429362604483,-5.717856771218502,-6.50635266602479,-6.50635266602479,-5.573466861883326,-6.265344566520995,-3.3364276645824775,4.168722254360655,0.6968840908554544,-4.442222328605074,-2.590744853315162,-4.184424571137427,0.9237196787493887,-4.573466861883326,2.6712933724815757,-4.608232280044003,-2.2933589426905914,0.6135316529179271,-0.20589610144025206,-4.442222328605074,-4.442222328605074,-4.158429362604483,-0.9268652953697847,-1.2515387669959646,1.695102985640479,-3.608232280044003,-4.573466861883326,-5.158429362604483,-5.058893689053568,-2.5649048483799026,1.140778655782796,1.0901759497902068,1.136847604192881,0.42974985080021605,0.552868871011303,1.3362833878644322,-3.4900508536956893,-3.9885043611621707,1.2122580442027349,-2.272297327162762,-2.8376375344849376
EBF1,5.933808661990121,5.0785244453890765,1.3868109464722167,4.893604904858294,5.177519202597814,5.678635347822744,4.3139713710590195,0.19534759832221926,0.2240402742179301,1.5704629310260412,4.2935176304174245,4.076388068512841,0.1839628348425949,0.19912264201360064,0.3103401206121505,1.0129261744442701,0.7346554334790051,1.1622100363143069,1.3334237337251917,1.5074140990154403,5.08533966935737,3.888499735514123,4.431622959713292,5.252476214135217,4.442611803689344,3.036151628461554,2.2773896988108637,3.6403895600549454,1.680774425492461,3.3405622690264134,4.762880292916999,2.6767187441184332,1.7145752388516258,1.5694910919587162,1.3668117731271272,-1.8520421186128986,3.0328061450832413,2.6331986863740036,1.5724046473903317,4.995936703504587,3.9102529627992784,0.04963076772460043,1.9286545699001751,2.909581115979684,2.9290334786458563,3.5643781685650637,3.2042972507185215,2.8090027749390862,1.4005379295837288,2.832079852671662,3.9569859246125763,4.622051819456376,3.956521363333119,-1.7958592832197748,2.6868969318853693
EBF3,5.207502459258789,4.403949364232865,-1.3400754415976217,1.3219280948873624,3.2923400402768355,2.975446765640962,2.53555533339931,-2.662003536484984,-2.3291596641184382,-2.3147325934831584,-0.6326289343514705,0.0398402645317911,-1.518701058452435,-2.0350469470992008,-2.1713684183119812,0.57918014812715,-2.139235797371172,-2.8365012677171206,-0.36215793967589505,1.1029939933233257,4.238022517825721,-5.321928094887363,1.8812730614292485,3.1973936397420717,2.278282179532731,1.9263790251998787,0.6154162972628701,2.402449326718855,0.5260688116675876,2.2904244038652997,3.1747259877061333,2.7294440068336634,1.9114998488611081,-0.9714308478032291,-0.5437195184892746,-2.272297327162762,-1.8783214434117474,1.9365908298239385,2.0789513413948217,4.676380255466924,0.6951029856404789,-0.4150374992788438,0.35162832910278236,1.6526012175965195,1.8698714061777126,2.1554254317471973,0.06212171190779749,-1.5691795034802285,0.06626144226872127,1.582556003014061,3.795974694206668,2.322505057518883,2.6489255594531214,-5.380821783940931,0.6635308188615802
EGR1,7.054197294388812,9.470658874060552,6.402159366906626,9.135965742427338,8.6056647045122,7.731319031025064,7.222070355247179,3.7452373321297494,4.485426827170242,4.3603642765434705,4.253232938538032,4.090853430451113,4.944858445807539,5.3110671022555955,4.541638734436141,4.955824240806441,4.425929205208577,4.354028938054387,3.899175630480513,3.1684815845726435,7.582706526780788,4.985728110419125,7.689648608288815,6.943686951597095,6.33788945585985,7.32102612859297,6.856736756119109,7.224001674198105,6.727920454563199,6.8529975876133165,10.113742166049189,7.436295119839363,4.830103175920036,6.288727679514566,7.685099172006606,5.610581958492531,7.6260740360903085,5.98299357469431,4.704871964456353,7.17192735435346,8.14338321398982,5.549053029337288,8.651051691178928,6.9565213633331195,8.721270114012864,7.6865005271832185,6.038918989292302,4.929317594911761,6.970393537914677,4.5447326559326235,8.048214384608036,7.258801556711595,7.081083928687635,1.411426245726465,6.298547802653551
EGR2,1.6530600171045644,2.845188935340077,-0.16004041251046824,1.2708279155536641,2.6910874409518937,1.1940870521163023,0.7501777055930572,-0.9268652953697847,-0.09387904700290013,0.7924389300646378,-2.5311560570253624,-2.3075728019102923,0.5220557491609642,0.5820742213963298,-0.10935875603655623,-0.6803820657998387,0.8694766339654015,0.35952117042759535,-0.3346072289581085,-1.3364276645824773,2.723340120251171,5.03760186043555,-1.7131188522118383,-0.20756106993536216,0.269033146455237,1.2809563138310562,0.49569516262406876,0.833497336859835,-0.4150374992788438,0.6172984828408464,1.2209490044667792,2.7154541271157178,0.005759269288684953,-0.3978282092466207,2.0168528490073365,-0.8494403234246186,2.9686437559647167,1.5400272692575072,-1.4619585466663363,5.968781973830046,0.9745293124838819,-1.5864059175908247,2.844385653002571,1.9426083361116633,4.073820233291672,3.4554916206284685,0.7484612330040356,1.5053828490623045,0.05519565424212462,2.8292406992993,2.6313371441274813,1.166072675946706,0.5260688116675876,-2.2933589426905914,0.8624348514172225
EGR3,2.5892841066712498,4.975446765640962,1.8667101996740252,4.593054921669878,3.7996054224526694,3.4168397419128294,1.590721770009841,2.97342759800431,3.94063660720115,3.5090623863618977,-2.0954195650786827,-1.7563309190331373,4.357552004618084,4.658782734012828,2.8491986517647034,0.42115596066222344,4.057016965365539,2.904002316283692,-0.2378638300988879,-0.4619585466663364,3.4724877714627436,4.451540833017832,0.5743437539200129,1.4900566244643114,0.9045804349213176,1.479230561206336,0.8423754882062877,1.9634741239748859,0.29278174922784594,1.3482324192392707,2.3299846497584205,2.5127325630143633,0.3707222751481672,0.12167855658825247,2.704650675240352,-1.4779442508390357,2.493903471577461,1.7974280821523132,-0.20589610144025206,3.8747969658986654,3.0531113364595623,-0.6393547975397839,2.6021717907533795,2.202260983562003,6.024585638278273,5.95093492831454,1.5959809789656203,1.5835190838514874,1.136191386287144,2.974896363762007,2.176641917656893,1.252778951528184,1.6834718928552275,-1.6259342817774622,2.0233952242801014
EHF,-3.816037165157405,-4.265344566520995,-0.9601597354682089,-4.878321443411748,-4.265344566520995,-4.795859283219775,1.561692721398309,-2.965784284662087,-2.77595972578207,-2.1778817252706553,-4.442222328605074,-3.9213901653036336,-2.6896598793878495,-2.736965594166206,-2.1648843847417822,-2.4422223286050744,-3.083141235300246,-2.5649048483799026,1.2289725697601608,-1.8889686876112561,3.2096093242303545,-4.321928094887363,-2.6529013293777317,-1.9489759969755331,-1.0528949484321255,-2.7083964419694353,4.743084055549586,-4.011587974275212,7.202613620148487,-3.8996950942043145,1.772730247767181,-4.442222328605074,-3.8996950942043145,1.4956951626240689,4.217773563824903,-1.0028882793248266,2.997292407636508,7.387586565819353,-5.380821783940931,-3.7563309190331373,-3.5063526660247897,3.1127001327493624,-1.4981787345790898,5.587064898363171,5.171326940233305,4.862947248020921,3.4776773275653072,-3.321928094887362,3.9476661567960103,-1.1140352432460294,0.5028397582559315,-3.0588936890535687,6.766197597300844,-5.643856189774724,-0.8298363806086436
ELF1,5.805808348701467,5.5505928897042995,4.12969515665378,5.361241988464982,5.312882955284356,5.603477988254004,5.50303064564116,2.0738202332916713,1.6968840908554546,2.2633349359965074,1.4880007708340683,1.7061989874297772,1.8655229591399638,1.7744181041058127,2.2910141014173027,2.1953475983222193,1.9057359776670264,2.0426443374084937,3.983677694698067,2.6966615729185763,5.659924558402379,6.632704448443689,5.562395082285962,5.558573776240628,5.557348817524804,5.049195105622275,5.044394119358453,4.851499202461257,5.533563348214512,4.904965718684027,5.622930350920177,4.0557162635125446,3.21614440785049,3.4168397419128294,4.0413306068206225,3.3610664887943207,5.774787059601174,5.359310316890443,3.486714373030702,5.5351198215998005,5.006522445622979,3.9420452599160467,3.9145645234939397,5.278356528010724,5.662205499653616,5.664767255356415,5.495375380944628,5.58526303088387,4.60229058486114,3.790772037862,5.683977106975602,5.495215463520434,5.860342096974779,5.115615931428109,4.343922742416008
ELF3,-1.4111954329844496,-1.8572598278839179,-3.083141235300246,-2.2108967824986183,-2.0528949484321255,-2.2933589426905914,5.334496768390418,-4.184424571137427,-3.8996950942043145,-3.6989977439671855,-1.3147325934831584,-1.0144995696951151,-3.0709665213541437,-3.539519529959989,-3.965784284662087,-3.5563933485243853,-3.321928094887362,-3.965784284662087,-3.1713684183119812,-4.210896782498619,5.6884601404244926,-0.3695945285176767,-3.41119543298445,-0.2549778509627355,0.34141652447872234,-0.8059129478836977,6.294069295088306,-2.1713684183119812,6.736063627871814,-2.0291463456595165,4.047014819517589,-3.3364276645824775,-3.5063526660247897,4.674686619927999,4.855740591715029,4.044831233447812,5.062423969074437,6.857359009758642,-3.736965594166206,-0.8996950942043145,-1.5145731728297582,4.801934646273351,1.2963105607080923,5.353323291162897,2.8489984304000227,2.9994588878948045,5.492173659610827,-1.3327890875191293,5.286511557664227,-1.8889686876112561,1.9305481192478549,-1.4699292577749161,6.347842793638155,-2.547931769776189,0.09618700037682582
ELF4,4.562547724199122,4.365272599764531,2.400264666008541,3.743622676067654,3.888012585402829,3.9736112755194717,4.215678596607928,-0.7226103011891362,-1.415037499278844,-0.7036894392919076,-1.8416629728328993,-1.2688167584278,-0.9742624385863917,-1.4035418604410144,-0.5521563556379144,-0.048412205185245895,-1.0619024389259069,-1.0469210473874926,0.9297909977185974,0.060739157857678534,4.180307019969433,5.588864518190148,4.849749117282395,4.4356285940520905,4.3139713710590195,3.4698859762744636,4.181897643108388,3.344828496997441,4.03121873061072,3.205236097849846,4.509062386361898,2.168321115739723,1.3779566338101137,2.4097982278284196,2.6803243568440163,0.14665522211946516,4.963242904318827,3.0842343838902444,0.46780115648840714,3.6848187375532224,4.804518269888069,0.87263179113525,3.0379092980757596,3.512226886513957,4.195741293246449,4.1586601753464985,4.658211482751795,5.018367115543116,3.9155209007519587,2.402449326718855,3.1190241031422747,4.624978179569036,4.284292026394312,5.36737106564853,2.5586339179080735
ELF5,-6.643856189774724,-6.058893689053568,,,,,0.7066410573094084,-6.380821783940931,-5.795859283219775,-4.411195432984449,,,-5.965784284662087,-5.643856189774724,-6.380821783940931,,-5.50635266602479,-4.717856771218502,-7.643856189774724,,2.2773896988108637,,,-5.878321443411748,-6.158429362604483,,,,-0.7060410209713056,,-5.442222328605074,,,0.47508488294878265,2.8274125743988576,-6.158429362604483,0.8163949091691213,5.600804954989473,,,,-3.8365012677171206,-4.878321443411748,0.3538878362849074,1.969012307516316,2.348798959612108,,-1.7273795453370082,-2.86775220170156,-1.741782610463982,-5.011587974275212,,0.487486349348536,,-2.865406540471392
ELK1,4.034743949324734,4.349082146391089,4.976134472831654,4.545041683467464,4.265286857565172,4.3826672527450405,4.4561490346479955,5.016808287686554,5.275379596253622,5.086401645880029,6.1438423541965985,6.319401166858324,5.528883827274642,5.317955218312439,4.7311832415722,4.067810783789621,5.648896806475254,4.60229058486114,2.8108543624114968,2.637378394872295,4.104336659814735,5.773996325111173,5.642268351758643,4.455491620628468,4.787118982813345,4.04176864995163,3.8703647195834043,4.316869805064333,4.050501697446727,4.228049047884462,5.1013979521825314,3.4195388915137843,3.2016338611696504,3.2357270598380583,3.6968840908554546,3.867896463992655,4.634883636775385,3.9945797242157473,4.219555769166913,4.514753498439753,6.32382039058095,2.7189643357595386,4.252476214135217,4.604071323668861,4.265286857565172,4.290571850852079,4.018812185742817,4.71699089440494,3.678071905112638,5.273515889702116,4.214901910160696,4.778208576398088,4.186659017202113,2.8728287595348854,4.43609238123045
ELK4,3.982765462583646,3.7473873996527174,2.590721770009841,3.565597175854225,3.689299160535892,3.583759753639499,3.7059779016825223,1.5048745893984643,1.2968978577000776,1.5646220524369807,3.3603642765434705,3.350497247084133,1.7523204284596703,1.75745001623129,1.6762674082658897,1.591200672932376,1.5405232964382192,1.4189994654312656,2.5844815222066533,1.792855352362489,3.814550423461808,4.708463165072117,3.73768676140986,4.002702520379824,4.104755986962257,3.4828482830684653,3.270827915553664,3.399171093819823,3.371558862611963,3.354734239970604,3.8083850506560935,2.464145456691186,1.993855479702099,2.726831217032493,3.383496944155365,2.537544571964575,4.161484638641659,3.633431210355632,2.920674411041618,4.166715444966422,3.7782085763980877,2.2859939723737805,3.3348542693316325,4.674686619927999,4.296457407371244,4.24412594328373,3.6971065744769747,3.9699332746978557,3.023077888121361,3.259875053629163,3.877744249949002,4.091276694365222,4.092122849838679,1.1263121303287038,3.1268981850196353
